ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad
269,1,51.91234432,4.473441755,-7,2015-11-26T08:46:30Z,,,,,,,,,,,,,,,,,,,,
270,1,51.9123315,4.473448377,-7,2015-11-26T08:46:31Z,,,,,,,,,,,,,,,,,,,,
271,1,51.91231783,4.473454831,-7.01,2015-11-26T08:46:32Z,,,,,,,,,,,,,,,,,,,,
272,1,51.91230484,4.473461956,-7.01,2015-11-26T08:46:33Z,,,,,,,,,,,,,,,,,,,,
273,1,51.91229277,4.473466231,-6.98,2015-11-26T08:46:34Z,,,,,,,,,,,,,,,,,,,,
274,1,51.91228271,4.473470589,-6.97,2015-11-26T08:46:35Z,,,,,,,,,,,,,,,,,,,,
275,1,51.91227467,4.473475954,-6.95,2015-11-26T08:46:36Z,,,,,,,,,,,,,,,,,,,,
276,1,51.91226771,4.473482408,-6.94,2015-11-26T08:46:37Z,,,,,,,,,,,,,,,,,,,,
277,1,51.91226101,4.473487018,-6.94,2015-11-26T08:46:38Z,,,,,,,,,,,,,,,,,,,,
278,1,51.91225464,4.473491879,-6.94,2015-11-26T08:46:39Z,,,,,,,,,,,,,,,,,,,,
279,1,51.91224927,4.473495232,-6.95,2015-11-26T08:46:40Z,,,,,,,,,,,,,,,,,,,,
280,1,51.91223863,4.473499926,-6.96,2015-11-26T08:46:41Z,,,,,,,,,,,,,,,,,,,,
281,1,51.91222505,4.473505961,-6.97,2015-11-26T08:46:42Z,,,,,,,,,,,,,,,,,,,,
282,1,51.91221331,4.473511493,-6.98,2015-11-26T08:46:43Z,,,,,,,,,,,,,,,,,,,,
283,1,51.91220049,4.473518115,-7.02,2015-11-26T08:46:44Z,,,,,,,,,,,,,,,,,,,,
284,1,51.91218724,4.473525826,-7.06,2015-11-26T08:46:45Z,,,,,,,,,,,,,,,,,,,,
285,1,51.91217417,4.473533453,-7.09,2015-11-26T08:46:46Z,,,,,,,,,,,,,,,,,,,,
286,1,51.9121626,4.473543931,-7.11,2015-11-26T08:46:47Z,,,,,,,,,,,,,,,,,,,,
287,1,51.91215028,4.47355005,-7.14,2015-11-26T08:46:48Z,,,,,,,,,,,,,,,,,,,,
288,1,51.9121362,4.473555917,-7.14,2015-11-26T08:46:49Z,,,,,,,,,,,,,,,,,,,,
289,1,51.91212304,4.473562455,-7.14,2015-11-26T08:46:50Z,,,,,,,,,,,,,,,,,,,,
290,1,51.91210737,4.473569999,-7.13,2015-11-26T08:46:51Z,,,,,,,,,,,,,,,,,,,,
291,1,51.91209186,4.473580476,-7.12,2015-11-26T08:46:52Z,,,,,,,,,,,,,,,,,,,,
292,1,51.91207727,4.473591959,-7.11,2015-11-26T08:46:53Z,,,,,,,,,,,,,,,,,,,,
293,1,51.91206512,4.473604448,-7.1,2015-11-26T08:46:54Z,,,,,,,,,,,,,,,,,,,,
294,1,51.91206085,4.473621128,-7.11,2015-11-26T08:46:55Z,,,,,,,,,,,,,,,,,,,,
295,1,51.91206319,4.473641077,-7.12,2015-11-26T08:46:56Z,,,,,,,,,,,,,,,,,,,,
296,1,51.91206847,4.473662032,-7.14,2015-11-26T08:46:57Z,,,,,,,,,,,,,,,,,,,,
297,1,51.91207451,4.473684411,-7.16,2015-11-26T08:46:58Z,,,,,,,,,,,,,,,,,,,,
298,1,51.91207937,4.473706875,-7.18,2015-11-26T08:46:59Z,,,,,,,,,,,,,,,,,,,,
299,1,51.91208574,4.473728165,-7.21,2015-11-26T08:47:00Z,,,,,,,,,,,,,,,,,,,,
300,1,51.91209169,4.473745599,-7.24,2015-11-26T08:47:01Z,,,,,,,,,,,,,,,,,,,,
301,1,51.91209664,4.473765548,-7.27,2015-11-26T08:47:02Z,,,,,,,,,,,,,,,,,,,,
302,1,51.9121015,4.473783989,-7.29,2015-11-26T08:47:03Z,,,,,,,,,,,,,,,,,,,,
303,1,51.91210669,4.473804859,-7.31,2015-11-26T08:47:04Z,,,,,,,,,,,,,,,,,,,,
304,1,51.91211105,4.473825647,-7.32,2015-11-26T08:47:05Z,,,,,,,,,,,,,,,,,,,,
305,1,51.91211541,4.473846853,-7.34,2015-11-26T08:47:06Z,,,,,,,,,,,,,,,,,,,,
306,1,51.91212036,4.47386588,-7.35,2015-11-26T08:47:07Z,,,,,,,,,,,,,,,,,,,,
307,1,51.91212522,4.473886415,-7.37,2015-11-26T08:47:08Z,,,,,,,,,,,,,,,,,,,,
308,1,51.91213117,4.47390628,-7.37,2015-11-26T08:47:09Z,,,,,,,,,,,,,,,,,,,,
309,1,51.91214089,4.473925978,-7.38,2015-11-26T08:47:10Z,,,,,,,,,,,,,,,,,,,,
310,1,51.91214902,4.473945843,-7.38,2015-11-26T08:47:11Z,,,,,,,,,,,,,,,,,,,,
311,1,51.91215623,4.473964451,-7.38,2015-11-26T08:47:12Z,,,,,,,,,,,,,,,,,,,,
312,1,51.91216202,4.473982221,-7.4,2015-11-26T08:47:13Z,,,,,,,,,,,,,,,,,,,,
313,1,51.91216771,4.473999403,-7.4,2015-11-26T08:47:14Z,,,,,,,,,,,,,,,,,,,,
314,1,51.9121735,4.474015413,-7.42,2015-11-26T08:47:15Z,,,,,,,,,,,,,,,,,,,,
315,1,51.91217802,4.474035446,-7.46,2015-11-26T08:47:16Z,,,,,,,,,,,,,,,,,,,,
316,1,51.91218104,4.474056484,-7.49,2015-11-26T08:47:17Z,,,,,,,,,,,,,,,,,,,,
317,1,51.91218515,4.474075343,-7.51,2015-11-26T08:47:18Z,,,,,,,,,,,,,,,,,,,,
318,1,51.9121911,4.474095209,-7.51,2015-11-26T08:47:19Z,,,,,,,,,,,,,,,,,,,,
319,1,51.91219663,4.474113397,-7.5,2015-11-26T08:47:20Z,,,,,,,,,,,,,,,,,,,,
320,1,51.91220066,4.474131837,-7.49,2015-11-26T08:47:21Z,,,,,,,,,,,,,,,,,,,,
321,1,51.91220325,4.474151367,-7.44,2015-11-26T08:47:22Z,,,,,,,,,,,,,,,,,,,,
322,1,51.91220703,4.474166706,-7.38,2015-11-26T08:47:23Z,,,,,,,,,,,,,,,,,,,,
323,1,51.91221281,4.474183386,-7.34,2015-11-26T08:47:24Z,,,,,,,,,,,,,,,,,,,,
324,1,51.91221675,4.474200904,-7.31,2015-11-26T08:47:25Z,,,,,,,,,,,,,,,,,,,,
325,1,51.91221826,4.474218925,-7.28,2015-11-26T08:47:26Z,,,,,,,,,,,,,,,,,,,,
326,1,51.91222086,4.474237533,-7.24,2015-11-26T08:47:27Z,,,,,,,,,,,,,,,,,,,,
327,1,51.91222354,4.474256225,-7.22,2015-11-26T08:47:28Z,,,,,,,,,,,,,,,,,,,,
328,1,51.91222304,4.47427324,-7.21,2015-11-26T08:47:29Z,,,,,,,,,,,,,,,,,,,,
329,1,51.91222329,4.47428992,-7.2,2015-11-26T08:47:30Z,,,,,,,,,,,,,,,,,,,,
330,1,51.91222521,4.474305762,-7.2,2015-11-26T08:47:31Z,,,,,,,,,,,,,,,,,,,,
331,1,51.91222195,4.474319257,-7.18,2015-11-26T08:47:32Z,,,,,,,,,,,,,,,,,,,,
332,1,51.91221331,4.474329818,-7.16,2015-11-26T08:47:33Z,,,,,,,,,,,,,,,,,,,,
333,1,51.91220753,4.474340798,-7.14,2015-11-26T08:47:34Z,,,,,,,,,,,,,,,,,,,,
334,1,51.91220066,4.474348594,-7.13,2015-11-26T08:47:35Z,,,,,,,,,,,,,,,,,,,,
335,1,51.91219236,4.474358317,-7.11,2015-11-26T08:47:36Z,,,,,,,,,,,,,,,,,,,,
336,1,51.91218297,4.474367537,-7.09,2015-11-26T08:47:37Z,,,,,,,,,,,,,,,,,,,,
337,1,51.91217207,4.474375248,-7.06,2015-11-26T08:47:38Z,,,,,,,,,,,,,,,,,,,,
338,1,51.91216419,4.474386647,-7.01,2015-11-26T08:47:39Z,,,,,,,,,,,,,,,,,,,,
339,1,51.91215405,4.474399807,-6.97,2015-11-26T08:47:40Z,,,,,,,,,,,,,,,,,,,,
340,1,51.91214626,4.474409949,-6.93,2015-11-26T08:47:41Z,,,,,,,,,,,,,,,,,,,,
341,1,51.91213955,4.474418163,-6.88,2015-11-26T08:47:42Z,,,,,,,,,,,,,,,,,,,,
342,1,51.91213117,4.474424031,-6.84,2015-11-26T08:47:43Z,,,,,,,,,,,,,,,,,,,,
343,1,51.91211876,4.474428641,-6.82,2015-11-26T08:47:44Z,,,,,,,,,,,,,,,,,,,,
344,1,51.91210401,4.474434173,-6.81,2015-11-26T08:47:45Z,,,,,,,,,,,,,,,,,,,,
345,1,51.91208918,4.474443141,-6.81,2015-11-26T08:47:46Z,,,,,,,,,,,,,,,,,,,,
346,1,51.91207384,4.474451439,-6.83,2015-11-26T08:47:47Z,,,,,,,,,,,,,,,,,,,,
347,1,51.91206118,4.47445605,-6.84,2015-11-26T08:47:48Z,,,,,,,,,,,,,,,,,,,,
348,1,51.91205179,4.474468287,-6.86,2015-11-26T08:47:49Z,,,,,,,,,,,,,,,,,,,,
349,1,51.91203947,4.47448195,-6.86,2015-11-26T08:47:50Z,,,,,,,,,,,,,,,,,,,,
350,1,51.91202338,4.474493936,-6.86,2015-11-26T08:47:51Z,,,,,,,,,,,,,,,,,,,,
351,1,51.91200988,4.474501815,-6.84,2015-11-26T08:47:52Z,,,,,,,,,,,,,,,,,,,,
352,1,51.9119953,4.474509778,-6.82,2015-11-26T08:47:53Z,,,,,,,,,,,,,,,,,,,,
353,1,51.91197879,4.474518243,-6.79,2015-11-26T08:47:54Z,,,,,,,,,,,,,,,,,,,,
354,1,51.91196353,4.474527379,-6.75,2015-11-26T08:47:55Z,,,,,,,,,,,,,,,,,,,,
355,1,51.91194987,4.474537019,-6.7,2015-11-26T08:47:56Z,,,,,,,,,,,,,,,,,,,,
356,1,51.9119378,4.474546909,-6.67,2015-11-26T08:47:57Z,,,,,,,,,,,,,,,,,,,,
357,1,51.91192213,4.474556968,-6.64,2015-11-26T08:47:58Z,,,,,,,,,,,,,,,,,,,,
358,1,51.91190721,4.474566691,-6.62,2015-11-26T08:47:59Z,,,,,,,,,,,,,,,,,,,,
359,1,51.91189287,4.474574234,-6.65,2015-11-26T08:48:00Z,,,,,,,,,,,,,,,,,,,,
360,1,51.9118746,4.474587897,-6.69,2015-11-26T08:48:01Z,,,,,,,,,,,,,,,,,,,,
361,1,51.91185725,4.474598709,-6.78,2015-11-26T08:48:02Z,,,,,,,,,,,,,,,,,,,,
362,1,51.91184233,4.474607008,-6.82,2015-11-26T08:48:03Z,,,,,,,,,,,,,,,,,,,,
363,1,51.9118254,4.474617233,-6.85,2015-11-26T08:48:04Z,,,,,,,,,,,,,,,,,,,,
364,1,51.91181106,4.474628381,-6.86,2015-11-26T08:48:05Z,,,,,,,,,,,,,,,,,,,,
365,1,51.91179765,4.474639446,-6.83,2015-11-26T08:48:06Z,,,,,,,,,,,,,,,,,,,,
366,1,51.91178156,4.47464657,-6.8,2015-11-26T08:48:07Z,,,,,,,,,,,,,,,,,,,,
367,1,51.91176773,4.474652605,-6.76,2015-11-26T08:48:08Z,,,,,,,,,,,,,,,,,,,,
368,1,51.91175591,4.474657886,-6.73,2015-11-26T08:48:09Z,,,,,,,,,,,,,,,,,,,,
369,1,51.91174317,4.474659646,-6.7,2015-11-26T08:48:10Z,,,,,,,,,,,,,,,,,,,,
370,1,51.91173102,4.474657131,-6.69,2015-11-26T08:48:11Z,,,,,,,,,,,,,,,,,,,,
371,1,51.9117192,4.474655874,-6.67,2015-11-26T08:48:12Z,,,,,,,,,,,,,,,,,,,,
372,1,51.91170604,4.474655287,-6.66,2015-11-26T08:48:13Z,,,,,,,,,,,,,,,,,,,,
373,1,51.91168802,4.474651599,-6.66,2015-11-26T08:48:14Z,,,,,,,,,,,,,,,,,,,,
374,1,51.91167335,4.47464657,-6.66,2015-11-26T08:48:15Z,,,,,,,,,,,,,,,,,,,,
375,1,51.91165709,4.474641709,-6.66,2015-11-26T08:48:16Z,,,,,,,,,,,,,,,,,,,,
376,1,51.91164175,4.474636009,-6.65,2015-11-26T08:48:17Z,,,,,,,,,,,,,,,,,,,,
377,1,51.91162733,4.474630225,-6.64,2015-11-26T08:48:18Z,,,,,,,,,,,,,,,,,,,,
378,1,51.91161225,4.474625783,-6.64,2015-11-26T08:48:19Z,,,,,,,,,,,,,,,,,,,,
379,1,51.91159699,4.474623855,-6.63,2015-11-26T08:48:20Z,,,,,,,,,,,,,,,,,,,,
380,1,51.9115809,4.47462352,-6.62,2015-11-26T08:48:21Z,,,,,,,,,,,,,,,,,,,,
381,1,51.91156447,4.474622095,-6.62,2015-11-26T08:48:22Z,,,,,,,,,,,,,,,,,,,,
382,1,51.91154745,4.474620922,-6.62,2015-11-26T08:48:23Z,,,,,,,,,,,,,,,,,,,,
383,1,51.91153178,4.474622346,-6.62,2015-11-26T08:48:24Z,,,,,,,,,,,,,,,,,,,,
384,1,51.91151585,4.474626202,-6.62,2015-11-26T08:48:25Z,,,,,,,,,,,,,,,,,,,,
385,1,51.9115042,4.474634249,-6.62,2015-11-26T08:48:26Z,,,,,,,,,,,,,,,,,,,,
386,1,51.91149532,4.474645564,-6.62,2015-11-26T08:48:27Z,,,,,,,,,,,,,,,,,,,,
387,1,51.91148451,4.474656461,-6.59,2015-11-26T08:48:28Z,,,,,,,,,,,,,,,,,,,,
388,1,51.9114742,4.474669788,-6.57,2015-11-26T08:48:29Z,,,,,,,,,,,,,,,,,,,,
389,1,51.91146087,4.474675991,-6.55,2015-11-26T08:48:30Z,,,,,,,,,,,,,,,,,,,,
390,1,51.91144989,4.474676326,-6.54,2015-11-26T08:48:31Z,,,,,,,,,,,,,,,,,,,,
391,1,51.91144461,4.474669285,-6.52,2015-11-26T08:48:32Z,,,,,,,,,,,,,,,,,,,,
392,1,51.91143648,4.474668279,-6.5,2015-11-26T08:48:33Z,,,,,,,,,,,,,,,,,,,,
393,1,51.91143103,4.474673141,-6.47,2015-11-26T08:48:34Z,,,,,,,,,,,,,,,,,,,,
394,1,51.91142349,4.474676326,-6.43,2015-11-26T08:48:35Z,,,,,,,,,,,,,,,,,,,,
395,1,51.91141544,4.474681607,-6.39,2015-11-26T08:48:36Z,,,,,,,,,,,,,,,,,,,,
396,1,51.91140588,4.474689737,-6.34,2015-11-26T08:48:37Z,,,,,,,,,,,,,,,,,,,,
397,1,51.91139608,4.474697951,-6.32,2015-11-26T08:48:38Z,,,,,,,,,,,,,,,,,,,,
398,1,51.9113908,4.47471329,-6.29,2015-11-26T08:48:39Z,,,,,,,,,,,,,,,,,,,,
399,1,51.91138535,4.47472821,-6.24,2015-11-26T08:48:40Z,,,,,,,,,,,,,,,,,,,,
400,1,51.911383,4.474738352,-6.17,2015-11-26T08:48:41Z,,,,,,,,,,,,,,,,,,,,
401,1,51.91137755,4.474752266,-6.12,2015-11-26T08:48:42Z,,,,,,,,,,,,,,,,,,,,
402,1,51.91137395,4.474763833,-6.06,2015-11-26T08:48:43Z,,,,,,,,,,,,,,,,,,,,
403,1,51.91136389,4.474775065,-6.01,2015-11-26T08:48:44Z,,,,,,,,,,,,,,,,,,,,
404,1,51.91135484,4.474790823,-5.97,2015-11-26T08:48:45Z,,,,,,,,,,,,,,,,,,,,
405,1,51.91135065,4.474810017,-5.94,2015-11-26T08:48:46Z,,,,,,,,,,,,,,,,,,,,
406,1,51.91134905,4.474828374,-5.9,2015-11-26T08:48:47Z,,,,,,,,,,,,,,,,,,,,
407,1,51.91134813,4.474840779,-5.85,2015-11-26T08:48:48Z,,,,,,,,,,,,,,,,,,,,
408,1,51.91134939,4.474861315,-5.82,2015-11-26T08:48:49Z,,,,,,,,,,,,,,,,,,,,
409,1,51.91134931,4.474880509,-5.76,2015-11-26T08:48:50Z,,,,,,,,,,,,,,,,,,,,
410,1,51.91134914,4.474896686,-5.76,2015-11-26T08:48:51Z,,,,,,,,,,,,,,,,,,,,
411,1,51.91135149,4.47491697,-5.66,2015-11-26T08:48:52Z,,,,,,,,,,,,,,,,,,,,
412,1,51.91135626,4.474931974,-5.66,2015-11-26T08:48:53Z,,,,,,,,,,,,,,,,,,,,
413,1,51.91135727,4.474957623,-5.57,2015-11-26T08:48:54Z,,,,,,,,,,,,,,,,,,,,
414,1,51.9113576,4.474981846,-5.54,2015-11-26T08:48:55Z,,,,,,,,,,,,,,,,,,,,
415,1,51.91136079,4.475002466,-5.47,2015-11-26T08:48:56Z,,,,,,,,,,,,,,,,,,,,
416,1,51.91136079,4.475019816,-5.39,2015-11-26T08:48:57Z,,,,,,,,,,,,,,,,,,,,
417,1,51.91136154,4.475038089,-5.3,2015-11-26T08:48:58Z,,,,,,,,,,,,,,,,,,,,
418,1,51.91136339,4.475059966,-5.23,2015-11-26T08:48:59Z,,,,,,,,,,,,,,,,,,,,
419,1,51.911368,4.47508092,-5.16,2015-11-26T08:49:00Z,,,,,,,,,,,,,,,,,,,,
420,1,51.91137219,4.475098439,-5.11,2015-11-26T08:49:01Z,,,,,,,,,,,,,,,,,,,,
421,1,51.91136984,4.475112269,-5.06,2015-11-26T08:49:02Z,,,,,,,,,,,,,,,,,,,,
422,1,51.91136976,4.475125847,-5.01,2015-11-26T08:49:03Z,,,,,,,,,,,,,,,,,,,,
423,1,51.91136909,4.475143952,-4.99,2015-11-26T08:49:04Z,,,,,,,,,,,,,,,,,,,,
424,1,51.911368,4.475160716,-4.97,2015-11-26T08:49:05Z,,,,,,,,,,,,,,,,,,,,
425,1,51.91136565,4.475169182,-4.98,2015-11-26T08:49:06Z,,,,,,,,,,,,,,,,,,,,
426,1,51.9113664,4.475174546,-4.99,2015-11-26T08:49:07Z,,,,,,,,,,,,,,,,,,,,
427,1,51.91136708,4.475180916,-4.95,2015-11-26T08:49:08Z,,,,,,,,,,,,,,,,,,,,
428,1,51.91136515,4.475186365,-4.96,2015-11-26T08:49:09Z,,,,,,,,,,,,,,,,,,,,
429,1,51.91136573,4.475188795,-4.97,2015-11-26T08:49:10Z,,,,,,,,,,,,,,,,,,,,
430,1,51.91136263,4.475200446,-5,2015-11-26T08:49:11Z,,,,,,,,,,,,,,,,,,,,
431,1,51.9113602,4.475205056,-5.01,2015-11-26T08:49:12Z,,,,,,,,,,,,,,,,,,,,
432,1,51.91135568,4.475214276,-4.95,2015-11-26T08:49:13Z,,,,,,,,,,,,,,,,,,,,
433,1,51.91134377,4.475222239,-4.88,2015-11-26T08:49:14Z,,,,,,,,,,,,,,,,,,,,
434,1,51.91133321,4.475231376,-4.84,2015-11-26T08:49:15Z,,,,,,,,,,,,,,,,,,,,
435,1,51.91132181,4.475238919,-4.75,2015-11-26T08:49:16Z,,,,,,,,,,,,,,,,,,,,
436,1,51.91130631,4.475256354,-4.69,2015-11-26T08:49:17Z,,,,,,,,,,,,,,,,,,,,
437,1,51.91129885,4.475258952,-4.49,2015-11-26T08:49:18Z,,,,,,,,,,,,,,,,,,,,
438,1,51.91128879,4.475267334,-4.34,2015-11-26T08:49:19Z,,,,,,,,,,,,,,,,,,,,
439,1,51.9112794,4.475274542,-4.18,2015-11-26T08:49:20Z,,,,,,,,,,,,,,,,,,,,
440,1,51.91127328,4.47528284,-4,2015-11-26T08:49:21Z,,,,,,,,,,,,,,,,,,,,
441,1,51.91126599,4.475289714,-3.86,2015-11-26T08:49:22Z,,,,,,,,,,,,,,,,,,,,
442,1,51.91125669,4.475307735,-3.73,2015-11-26T08:49:23Z,,,,,,,,,,,,,,,,,,,,
443,1,51.911254,4.475333635,-3.62,2015-11-26T08:49:24Z,,,,,,,,,,,,,,,,,,,,
444,1,51.91125132,4.475347381,-3.51,2015-11-26T08:49:25Z,,,,,,,,,,,,,,,,,,,,
445,1,51.91124587,4.475354841,-3.42,2015-11-26T08:49:26Z,,,,,,,,,,,,,,,,,,,,
