ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad
673,1,51.9118399,4.473376041,-11.04,2015-11-26T08:57:15Z,,,,,,,,,,,,,,,,,,,,
672,1,51.91182666,4.473384675,-11.04,2015-11-26T08:57:14Z,,,,,,,,,,,,,,,,,,,,
671,1,51.91181517,4.473390877,-10.97,2015-11-26T08:57:13Z,,,,,,,,,,,,,,,,,,,,
670,1,51.91180419,4.473398086,-10.94,2015-11-26T08:57:12Z,,,,,,,,,,,,,,,,,,,,
669,1,51.91179355,4.473404121,-10.91,2015-11-26T08:57:11Z,,,,,,,,,,,,,,,,,,,,
668,1,51.91178206,4.473412586,-10.87,2015-11-26T08:57:10Z,,,,,,,,,,,,,,,,,,,,
667,1,51.91176941,4.473422477,-10.85,2015-11-26T08:57:09Z,,,,,,,,,,,,,,,,,,,,
666,1,51.91175776,4.473432871,-10.81,2015-11-26T08:57:08Z,,,,,,,,,,,,,,,,,,,,
665,1,51.91174502,4.47344075,-10.79,2015-11-26T08:57:07Z,,,,,,,,,,,,,,,,,,,,
664,1,51.91173177,4.473445779,-10.78,2015-11-26T08:57:06Z,,,,,,,,,,,,,,,,,,,,
663,1,51.91171752,4.473453239,-10.76,2015-11-26T08:57:05Z,,,,,,,,,,,,,,,,,,,,
662,1,51.91170344,4.473460363,-10.74,2015-11-26T08:57:04Z,,,,,,,,,,,,,,,,,,,,
661,1,51.91168944,4.473468745,-10.75,2015-11-26T08:57:03Z,,,,,,,,,,,,,,,,,,,,
660,1,51.9116762,4.473475451,-10.74,2015-11-26T08:57:02Z,,,,,,,,,,,,,,,,,,,,
659,1,51.91166237,4.473484335,-10.75,2015-11-26T08:57:01Z,,,,,,,,,,,,,,,,,,,,
658,1,51.9116503,4.473490873,-10.76,2015-11-26T08:57:00Z,,,,,,,,,,,,,,,,,,,,
657,1,51.91163873,4.473498836,-10.78,2015-11-26T08:56:59Z,,,,,,,,,,,,,,,,,,,,
656,1,51.91162851,4.473505123,-10.79,2015-11-26T08:56:58Z,,,,,,,,,,,,,,,,,,,,
655,1,51.91161853,4.473511074,-10.8,2015-11-26T08:56:57Z,,,,,,,,,,,,,,,,,,,,
